query_id,relevance_docid,score,confidence
8,7586c3c1-2019-04-18T12:26:51Z-00003-000,2,
8,45d1309c-2019-04-18T19:30:52Z-00002-000,1,75
8,684fcb10-2019-04-18T11:45:47Z-00009-000,1,75
8,25f88c7-2019-04-18T18:40:14Z-00002-000,1,72.5
8,1cb8ccf8-2019-04-18T19:49:56Z-00004-000,1,70
8,b1876e5e-2019-04-18T12:13:45Z-00001-000,1,57.5
8,7586bcda-2019-04-18T14:29:50Z-00005-000,0,93.8
8,684fcb2f-2019-04-18T11:45:33Z-00005-000,0,91.7
8,7586bc9c-2019-04-18T15:06:21Z-00001-000,0,91.7
8,684fcb10-2019-04-18T11:45:47Z-00005-000,0,90
8,c4258281-2019-04-18T13:11:39Z-00000-000,0,85
8,89f42443-2019-04-18T14:20:59Z-00001-000,0,81
8,85c7af39-2019-04-18T12:54:07Z-00001-000,0,
9,f1b2e4e-2019-04-18T17:48:46Z-00002-000,3,96.2
9,f1b2e4e-2019-04-18T17:48:46Z-00004-000,3,93.3
9,573179be-2019-04-18T16:24:09Z-00002-000,2,95
9,9389d854-2019-04-18T18:50:20Z-00001-000,2,95
9,99da1031-2019-04-18T11:12:29Z-00005-000,2,94
9,28f316b1-2019-04-18T18:27:06Z-00003-000,2,94
9,debd317e-2019-04-18T16:46:28Z-00005-000,2,94
9,28f316b1-2019-04-18T18:27:06Z-00004-000,2,94
9,c618f3a4-2019-04-18T14:31:04Z-00003-000,2,94
9,df002939-2019-04-18T11:10:56Z-00005-000,2,94
9,f0deef6e-2019-04-18T18:22:25Z-00005-000,2,94
9,df002939-2019-04-18T11:10:56Z-00004-000,2,93.8
9,c1687cb3-2019-04-18T19:16:07Z-00003-000,2,93.3
9,16833a0f-2019-04-18T14:31:17Z-00001-000,2,93
9,17e66c01-2019-04-18T14:35:26Z-00000-000,2,93
9,38c67339-2019-04-18T17:31:04Z-00000-000,2,93
9,4fac9b8f-2019-04-18T15:44:31Z-00005-000,2,93
9,573179be-2019-04-18T16:24:09Z-00003-000,2,93
9,6f5c7d0-2019-04-18T15:43:46Z-00003-000,2,93
9,99da1031-2019-04-18T11:12:29Z-00000-000,2,93
9,a56d6e37-2019-04-18T18:23:00Z-00002-000,2,93
9,e185aed6-2019-04-18T12:33:18Z-00002-000,2,93
9,a6993c62-2019-04-18T18:20:19Z-00006-000,2,93
9,c90198ed-2019-04-18T16:24:37Z-00001-000,2,93
9,e2027ef-2019-04-18T11:51:30Z-00005-000,2,93
9,f4ca2630-2019-04-18T11:15:38Z-00003-000,2,93
9,4c9720fc-2019-04-18T17:42:44Z-00002-000,2,92.5
9,5b07bb31-2019-04-18T18:37:44Z-00003-000,2,92.5
9,a6993c62-2019-04-18T18:20:19Z-00004-000,2,92.5
9,c7f51eb0-2019-04-18T16:19:34Z-00003-000,2,92.4
9,23c2cf2-2019-04-18T17:39:06Z-00000-000,2,92
9,720383e6-2019-04-18T14:09:06Z-00003-000,2,92
9,99da1031-2019-04-18T11:12:29Z-00004-000,2,92
9,ca9c6b9f-2019-04-18T11:12:56Z-00004-000,2,92
9,e185aed6-2019-04-18T12:33:18Z-00004-000,2,92
9,6b6cd8cd-2019-04-18T15:18:54Z-00001-000,2,91.7
9,c1687cb3-2019-04-18T19:16:07Z-00000-000,2,91.7
9,23c2cf2-2019-04-18T17:39:06Z-00002-000,2,91.2
9,684780b9-2019-04-18T19:21:40Z-00005-000,2,91.2
9,c7f51e34-2019-04-18T16:26:03Z-00003-000,2,91.2
9,2f076d70-2019-04-18T18:22:08Z-00007-000,2,91
9,375bf80d-2019-04-18T18:30:46Z-00005-000,2,91
9,6ae58551-2019-04-18T15:35:40Z-00004-000,2,91
9,6ae58551-2019-04-18T15:35:40Z-00006-000,2,91
9,8156d8db-2019-04-18T13:53:21Z-00005-000,2,91
9,8897f051-2019-04-18T13:36:55Z-00000-000,2,91
9,9389d854-2019-04-18T18:50:20Z-00000-000,2,91
9,eb9a4d4d-2019-04-18T18:18:05Z-00000-000,2,91
9,a7f5e454-2019-04-18T13:43:30Z-00001-000,2,91
9,ca052f96-2019-04-18T16:40:02Z-00001-000,2,91
9,5f1c7022-2019-04-18T15:36:48Z-00001-000,2,90
9,637bf47b-2019-04-18T15:09:25Z-00005-000,2,90
9,720383e6-2019-04-18T14:09:06Z-00000-000,2,90
9,99da1031-2019-04-18T11:12:29Z-00001-000,2,90
9,8156d8db-2019-04-18T13:53:21Z-00001-000,2,90
9,94533937-2019-04-18T17:03:17Z-00002-000,2,90
9,c9019890-2019-04-18T16:24:09Z-00002-000,2,90
9,c90198ce-2019-04-18T16:25:16Z-00002-000,2,90
9,f0deef6e-2019-04-18T18:22:25Z-00007-000,2,90
9,a7f5e454-2019-04-18T13:43:30Z-00003-000,2,89
9,2f076d70-2019-04-18T18:22:08Z-00005-000,2,89
9,6ae58551-2019-04-18T15:35:40Z-00005-000,2,89
9,9389d854-2019-04-18T18:50:20Z-00003-000,2,88.3
9,a6993c62-2019-04-18T18:20:19Z-00000-000,2,88.3
9,bbd7ea54-2019-04-18T16:04:36Z-00006-000,2,88.3
9,ca9c6b9f-2019-04-18T11:12:56Z-00005-000,2,88.3
9,23c2cf2-2019-04-18T17:39:06Z-00001-000,2,88
9,46c53f41-2019-04-18T16:27:17Z-00002-000,2,88
9,9389d854-2019-04-18T18:50:20Z-00004-000,2,88
9,684780b9-2019-04-18T19:21:40Z-00003-000,2,87.5
9,8156d8db-2019-04-18T13:53:21Z-00002-000,2,87.5
9,f4ca2630-2019-04-18T11:15:38Z-00001-000,2,87
9,c7f51e34-2019-04-18T16:26:03Z-00005-000,2,87
9,e00774d1-2019-04-18T12:33:43Z-00001-000,2,86.7
9,2f076d70-2019-04-18T18:22:08Z-00003-000,2,86
9,573179be-2019-04-18T16:24:09Z-00001-000,2,83
9,c901992b-2019-04-18T16:23:35Z-00002-000,2,
9,ea9e1cc0-2019-04-18T14:15:59Z-00002-000,1,85
9,720383e6-2019-04-18T14:09:06Z-00005-000,1,82.5
9,debd317e-2019-04-18T16:46:28Z-00004-000,1,78.3
9,a7f5e454-2019-04-18T13:43:30Z-00002-000,1,71.7
9,e185aed6-2019-04-18T12:33:18Z-00001-000,1,71.2
9,563c9db1-2019-04-18T16:20:05Z-00003-000,1,70
9,bbd7ea54-2019-04-18T16:04:36Z-00007-000,1,70
9,273d903e-2019-04-18T18:41:32Z-00003-000,1,68.3
9,c9019969-2019-04-18T16:25:29Z-00001-000,1,68.3
9,f4a3ee69-2019-04-18T15:32:25Z-00002-000,1,67.5
9,debd317e-2019-04-18T16:46:28Z-00003-000,1,
9,f78f4149-2019-04-18T17:49:23Z-00002-000,1,
9,38c6731a-2019-04-18T19:33:25Z-00004-000,0,93.8
9,466a544c-2019-04-18T15:32:32Z-00002-000,0,93
9,a54d8ac8-2019-04-18T14:32:55Z-00002-000,0,88.3
9,5f1c7022-2019-04-18T15:36:48Z-00003-000,0,87.5
9,e185ae98-2019-04-18T14:38:46Z-00002-000,0,83.3
9,46c53f41-2019-04-18T16:27:17Z-00001-000,0,82.5
9,16833a0f-2019-04-18T14:31:17Z-00003-000,0,80
9,a6993c62-2019-04-18T18:20:19Z-00008-000,0,80
9,109aed09-2019-04-18T16:36:24Z-00001-000,0,65
9,28f316b1-2019-04-18T18:27:06Z-00001-000,0,63.3
9,94533937-2019-04-18T17:03:17Z-00004-000,0,20
20,349509a7-2019-04-18T15:33:27Z-00004-000,3,91.7
20,3471caff-2019-04-18T14:09:31Z-00006-000,2,94
20,dca446e-2019-04-18T15:10:01Z-00007-000,2,93.5
20,7c7b248b-2019-04-18T15:09:21Z-00003-000,2,93.3
20,b81e7ad4-2019-04-18T12:32:40Z-00000-000,2,92
20,f63b76cb-2019-04-18T16:55:02Z-00003-000,2,92
20,90227f05-2019-04-18T11:32:18Z-00000-000,2,90.6
20,48ae4466-2019-04-18T18:45:18Z-00002-000,2,90
20,349509a7-2019-04-18T15:33:27Z-00002-000,2,90
20,c2eeacb1-2019-04-18T18:59:19Z-00004-000,2,88.3
20,3471cae0-2019-04-18T14:09:48Z-00001-000,2,88.3
20,c2eeacb1-2019-04-18T18:59:19Z-00001-000,2,88.3
20,349509a7-2019-04-18T15:33:27Z-00006-000,2,88
20,c2eeacb1-2019-04-18T18:59:19Z-00002-000,2,88
20,349509a7-2019-04-18T15:33:27Z-00003-000,2,87.5
20,40eccde7-2019-04-18T15:21:23Z-00001-000,2,86
20,e2d731b-2019-04-18T14:43:52Z-00005-000,2,85
20,b801a11e-2019-04-15T20:24:33Z-00014-000,2,83.8
20,61b1ed2-2019-04-18T12:19:50Z-00000-000,1,85
20,38a4d680-2019-04-18T20:01:06Z-00004-000,1,82.5
20,349509a7-2019-04-18T15:33:27Z-00005-000,1,81.7
20,edc8122b-2019-04-18T15:03:09Z-00005-000,1,80
20,48ae4466-2019-04-18T18:45:18Z-00003-000,1,78.8
20,f0e341f2-2019-04-18T12:13:47Z-00000-000,1,78.3
20,49759f0c-2019-04-18T17:51:42Z-00000-000,1,78.3
20,b2b2d48a-2019-04-18T16:20:27Z-00001-000,1,77.5
20,2e8edad3-2019-04-18T18:39:06Z-00004-000,1,76.7
20,38a4d680-2019-04-18T20:01:06Z-00005-000,1,76.7
20,3be655b-2019-04-18T15:25:31Z-00001-000,1,75
20,64c88bde-2019-04-18T15:14:01Z-00005-000,1,74
20,3f566289-2019-04-18T13:21:59Z-00007-000,1,73.8
20,64ff23a8-2019-04-18T12:25:20Z-00003-000,1,73.3
20,ebf02ef3-2019-04-18T12:49:39Z-00001-000,1,73.3
20,c7ac82f2-2019-04-18T12:32:29Z-00001-000,1,72.5
20,829468d-2019-04-18T17:21:53Z-00005-000,1,71.7
20,f6ae05dd-2019-04-18T14:09:36Z-00003-000,1,71.7
20,19949c02-2019-04-18T12:12:45Z-00007-000,1,71
20,19949c02-2019-04-18T12:12:45Z-00008-000,1,70
20,47d8ce9-2019-04-18T14:11:34Z-00007-000,1,70
20,8781b711-2019-04-18T18:56:49Z-00002-000,1,70
20,dca446e-2019-04-18T15:10:01Z-00005-000,1,70
20,62bec489-2019-04-18T16:04:02Z-00001-000,1,68.8
20,97845105-2019-04-18T14:12:09Z-00001-000,1,68.8
20,a74d58bd-2019-04-18T15:50:40Z-00000-000,1,67.5
20,bc1220bc-2019-04-18T17:06:48Z-00002-000,1,67.5
20,c7ac82f2-2019-04-18T12:32:29Z-00000-000,1,67.5
20,c2eeacb1-2019-04-18T18:59:19Z-00000-000,1,67
20,c7f58e-2019-04-19T12:48:05Z-00009-000,1,66.8
20,3f566289-2019-04-18T13:21:59Z-00006-000,1,66.7
20,edc8122b-2019-04-18T15:03:09Z-00001-000,1,66.2
20,d37a3269-2019-04-18T14:16:59Z-00001-000,1,65
20,d787218b-2019-04-18T19:55:12Z-00001-000,1,63.3
20,e546d08b-2019-04-18T15:50:51Z-00003-000,1,62.5
20,69711db8-2019-04-18T12:50:51Z-00002-000,1,61.7
20,8668e35f-2019-04-18T13:12:55Z-00002-000,1,60
20,8668e35f-2019-04-18T13:12:55Z-00005-000,1,60
20,84da562b-2019-04-18T19:20:50Z-00005-000,1,55
20,dca446e-2019-04-18T15:10:01Z-00003-000,1,54
20,c2eeacb1-2019-04-18T18:59:19Z-00003-000,1,50
20,f0e341f2-2019-04-18T12:13:47Z-00001-000,1,21.2
20,3be655b-2019-04-18T15:25:31Z-00002-000,1,
20,84da562b-2019-04-18T19:20:50Z-00003-000,1,
20,e28af56a-2019-04-18T13:31:08Z-00003-000,0,99.7
20,daecdcfa-2019-04-18T17:17:27Z-00004-000,0,97.8
20,ebf02ef3-2019-04-18T12:49:39Z-00002-000,0,96.8
20,81e60acd-2019-04-18T17:58:51Z-00001-000,0,96.6
20,cec03dc2-2019-04-18T16:50:59Z-00000-000,0,96.3
20,d268fbf7-2019-04-18T15:21:16Z-00001-000,0,95
20,daecdcfa-2019-04-18T17:17:27Z-00003-000,0,94.8
20,edc8122b-2019-04-18T15:03:09Z-00002-000,0,94.8
20,84da562b-2019-04-18T19:20:50Z-00002-000,0,94.5
20,84da562b-2019-04-18T19:20:50Z-00004-000,0,94
20,294cec99-2019-04-18T18:41:09Z-00005-000,0,93.8
20,349509a7-2019-04-18T15:33:27Z-00001-000,0,93.8
20,b2b2d48a-2019-04-18T16:20:27Z-00002-000,0,93.8
20,2daafc9e-2019-04-18T13:03:18Z-00001-000,0,93.7
20,42de18a-2019-04-18T19:15:03Z-00001-000,0,93.6
20,5709abb8-2019-04-18T13:34:54Z-00008-000,0,93.6
20,b502e304-2019-04-18T19:07:42Z-00001-000,0,93.2
20,2b7ffb84-2019-04-18T18:54:24Z-00001-000,0,93
20,402c791c-2019-04-18T11:43:40Z-00004-000,0,92.6
20,3f566289-2019-04-18T13:21:59Z-00009-000,0,92.5
20,b6d8277a-2019-04-18T14:50:24Z-00004-000,0,91.7
20,cec03dc2-2019-04-18T16:50:59Z-00002-000,0,91.7
20,f63b76cb-2019-04-18T16:55:02Z-00002-000,0,91.2
20,962b00f0-2019-04-18T17:46:15Z-00005-000,0,90
20,ca9fde68-2019-04-18T19:48:18Z-00002-000,0,90
20,e5e50ee1-2019-04-18T14:11:28Z-00001-000,0,89.2
20,ece5e0e4-2019-04-18T18:03:47Z-00005-000,0,88.8
20,84da562b-2019-04-18T19:20:50Z-00001-000,0,87.7
20,48ae4466-2019-04-18T18:45:18Z-00001-000,0,81
20,84da562b-2019-04-18T19:20:50Z-00000-000,0,80.8
20,5e63f3a1-2019-04-18T15:53:17Z-00003-000,0,78
20,ce21fce9-2019-04-18T12:52:34Z-00002-000,0,58.3
20,c70591bd-2019-04-17T11:47:43Z-00053-000,0,55
20,84da562b-2019-04-18T19:20:50Z-00007-000,0,43
20,7c2a3a74-2019-04-18T14:50:45Z-00005-000,0,33.3
20,ebf02ef3-2019-04-18T12:49:39Z-00000-000,0,31.7
20,f36764da-2019-04-18T16:39:30Z-00003-000,0,5
20,cec03dc2-2019-04-18T16:50:59Z-00001-000,0,
21,e4d5d288-2019-04-18T15:07:19Z-00005-000,3,97
21,90d1abc5-2019-04-18T18:45:47Z-00005-000,3,96.2
21,183436dd-2019-04-18T12:34:27Z-00005-000,3,93.8
21,422c0992-2019-04-18T18:12:13Z-00005-000,3,92.5
21,d23f3b88-2019-04-18T19:58:38Z-00001-000,2,97.2
21,9845027a-2019-04-18T18:35:33Z-00003-000,2,95.8
21,256545a2-2019-04-18T18:18:22Z-00004-000,2,95
21,8006a72b-2019-04-18T15:24:51Z-00005-000,2,95
21,dbed694f-2019-04-18T19:38:35Z-00002-000,2,95
21,bb913bfc-2019-04-18T17:06:16Z-00003-000,2,94.8
21,603ee756-2019-04-18T11:22:47Z-00006-000,2,94.6
21,75c17c1b-2019-04-18T19:42:09Z-00002-000,2,94
21,a3d6bdee-2019-04-18T12:15:52Z-00000-000,2,94
21,5d920354-2019-04-18T16:11:42Z-00001-000,2,93.8
21,842a72c1-2019-04-18T16:57:36Z-00005-000,2,93.8
21,ae413689-2019-04-18T15:29:43Z-00005-000,2,93.8
21,e4d5d288-2019-04-18T15:07:19Z-00003-000,2,93.8
21,eb8fa815-2019-04-18T16:47:55Z-00003-000,2,93.8
21,b567d7fa-2019-04-18T12:55:36Z-00001-000,2,93.4
21,2b8ff67d-2019-04-18T19:51:25Z-00000-000,2,93
21,70cb061-2019-04-18T16:39:12Z-00003-000,2,93
21,842a72e0-2019-04-18T16:56:47Z-00004-000,2,93
21,9c07825d-2019-04-18T13:31:03Z-00003-000,2,93
21,9c07825d-2019-04-18T13:31:03Z-00005-000,2,93
21,748b035a-2019-04-18T19:08:30Z-00001-000,2,93
21,7852a724-2019-04-18T14:16:39Z-00002-000,2,93
21,b1e2894b-2019-04-18T16:02:34Z-00003-000,2,93
21,bc0aab4b-2019-04-18T18:08:29Z-00000-000,2,93
21,fb9b0a88-2019-04-18T19:39:04Z-00002-000,2,93
21,2555089b-2019-04-18T18:17:33Z-00002-000,2,92.5
21,2b8acaa-2019-04-18T14:19:06Z-00003-000,2,92.5
21,8d543982-2019-04-18T18:09:11Z-00002-000,2,92.5
21,aa3d5131-2019-04-18T15:24:35Z-00004-000,2,92.5
21,cf5179a4-2019-04-18T14:23:26Z-00004-000,2,92.5
21,e505d905-2019-04-18T16:03:11Z-00005-000,2,92.5
21,ebbad649-2019-04-18T19:15:45Z-00003-000,2,92.5
21,f7800a2b-2019-04-18T20:02:41Z-00003-000,2,92.5
21,7011cf2f-2019-04-18T16:47:48Z-00002-000,2,92
21,603ee756-2019-04-18T11:22:47Z-00004-000,2,91.8
21,70cb061-2019-04-18T16:39:12Z-00007-000,2,91.7
21,2241243-2019-04-18T13:54:29Z-00003-000,2,91.7
21,66bd91a4-2019-04-18T14:56:36Z-00001-000,2,91.7
21,70f48902-2019-04-18T14:41:08Z-00003-000,2,91.2
21,e62a5fda-2019-04-18T14:23:08Z-00005-000,2,91.2
21,66bd9128-2019-04-18T17:28:46Z-00002-000,2,91
21,c09112b2-2019-04-18T14:00:47Z-00003-000,2,91
21,de2ef8ea-2019-04-18T18:59:44Z-00000-000,2,91
21,ee56bf87-2019-04-18T18:01:17Z-00007-000,2,91
21,603ee756-2019-04-18T11:22:47Z-00005-000,2,90
21,4733bf42-2019-04-18T15:17:57Z-00005-000,2,90
21,61b46552-2019-04-18T12:33:29Z-00003-000,2,90
21,6e876e1e-2019-04-18T18:07:49Z-00003-000,2,90
21,80500e82-2019-04-18T16:59:01Z-00002-000,2,90
21,70f4899d-2019-04-18T13:19:33Z-00001-000,2,90
21,7b14c5a9-2019-04-18T19:30:31Z-00000-000,2,90
21,9bc7923-2019-04-18T19:36:20Z-00004-000,2,90
21,ab411006-2019-04-18T19:20:25Z-00009-000,2,90
21,c09112b2-2019-04-18T14:00:47Z-00002-000,2,90
21,f6a4061a-2019-04-18T11:21:34Z-00002-000,2,90
21,d147265-2019-04-18T19:06:30Z-00002-000,2,89
21,d14731f-2019-04-18T18:06:58Z-00004-000,2,89
21,dc9f0311-2019-04-18T19:41:29Z-00000-000,2,89
21,70f488e3-2019-04-18T14:43:55Z-00003-000,2,88
21,a5cb0429-2019-04-18T19:47:04Z-00002-000,2,87
21,dc9f0311-2019-04-18T19:41:29Z-00004-000,2,87
21,e62a5fda-2019-04-18T14:23:08Z-00007-000,2,86.7
21,9c07825d-2019-04-18T13:31:03Z-00000-000,2,85
21,29d685d9-2019-04-18T13:29:32Z-00004-000,2,85
21,90d1abc5-2019-04-18T18:45:47Z-00004-000,2,85
21,797b35ea-2019-04-18T14:50:47Z-00005-000,2,82
21,fb709d6b-2019-04-18T19:23:36Z-00009-000,2,
21,9c07825d-2019-04-18T13:31:03Z-00002-000,1,77.5
21,9c07825d-2019-04-18T13:31:03Z-00004-000,1,76
21,356ae6f2-2019-04-18T14:14:18Z-00003-000,1,75
21,f7800a2b-2019-04-18T20:02:41Z-00001-000,1,75
21,588c0ec1-2019-04-18T12:36:11Z-00004-000,1,72
21,ab411006-2019-04-18T19:20:25Z-00008-000,1,71.7
21,53b84112-2019-04-18T14:06:51Z-00000-000,1,68.3
21,8006a72b-2019-04-18T15:24:51Z-00004-000,1,65
21,8ff43ff3-2019-04-19T12:45:46Z-00010-000,1,65
21,bb913bfc-2019-04-18T17:06:16Z-00008-000,1,63.8
21,39f3ff96-2019-04-18T17:32:42Z-00000-000,1,61
21,8d543982-2019-04-18T18:09:11Z-00000-000,0,96.5
21,f7800a2b-2019-04-18T20:02:41Z-00002-000,0,94.4
21,b235f67a-2019-04-18T15:13:16Z-00004-000,0,93
21,22b33081-2019-04-18T12:22:24Z-00000-000,0,92.6
21,7e4a33fd-2019-04-18T19:32:31Z-00004-000,0,92.5
21,5d920354-2019-04-18T16:11:42Z-00003-000,0,90
21,9bc7923-2019-04-18T19:36:20Z-00003-000,0,90
21,d1472a3-2019-04-18T18:39:45Z-00004-000,0,90
21,7f312d2e-2019-04-18T15:18:56Z-00003-000,0,88.8
21,373bfeeb-2019-04-18T17:59:08Z-00002-000,0,87
21,7852a724-2019-04-18T14:16:39Z-00003-000,0,87
21,f6a4061a-2019-04-18T11:21:34Z-00001-000,0,86.2
21,588c0e64-2019-04-18T12:37:03Z-00002-000,0,85.4
21,aa3d5131-2019-04-18T15:24:35Z-00001-000,0,85
21,7852a724-2019-04-18T14:16:39Z-00001-000,0,82
21,aa3d5131-2019-04-18T15:24:35Z-00002-000,0,78
21,748b035a-2019-04-18T19:08:30Z-00002-000,0,73.8
21,70f4899d-2019-04-18T13:19:33Z-00002-000,0,73.3
22,8d325e50-2019-04-15T20:22:20Z-00007-000,2,95
22,6d80da78-2019-04-18T16:47:39Z-00002-000,2,94
22,a9ca9e97-2019-04-17T11:47:19Z-00039-000,2,93
22,8d325e50-2019-04-15T20:22:20Z-00011-000,2,92
22,402902df-2019-04-17T11:47:31Z-00033-000,2,92
22,8f77a64e-2019-04-18T17:07:37Z-00002-000,2,92
22,402902df-2019-04-17T11:47:31Z-00032-000,2,91.7
22,3b38021e-2019-04-18T11:38:27Z-00001-000,2,91
22,402902df-2019-04-17T11:47:31Z-00034-000,2,91
22,74054f75-2019-04-18T16:54:56Z-00005-000,2,91
22,3c5b3139-2019-04-15T20:22:23Z-00004-000,2,90
22,3dc15a15-2019-04-18T17:31:16Z-00005-000,2,90
22,d0093559-2019-04-18T13:41:37Z-00000-000,2,90
22,546ff0d0-2019-04-18T15:56:03Z-00002-000,2,90
22,a8b3ad91-2019-04-18T18:40:00Z-00006-000,2,90
22,ef8ad11a-2019-04-18T18:15:47Z-00003-000,2,90
22,402902df-2019-04-17T11:47:31Z-00003-000,2,89
22,402902df-2019-04-17T11:47:31Z-00013-000,2,89
22,49c61a23-2019-04-15T20:22:36Z-00011-000,2,89
22,8d325e50-2019-04-15T20:22:20Z-00010-000,2,89
22,a9ca9e97-2019-04-17T11:47:19Z-00074-000,2,89
22,70235c4c-2019-04-15T20:22:34Z-00009-000,2,88.3
22,f827101c-2019-04-18T12:28:26Z-00000-000,2,88.3
22,3b38021e-2019-04-18T11:38:27Z-00000-000,2,88
22,402902df-2019-04-17T11:47:31Z-00027-000,2,88
22,402902df-2019-04-17T11:47:31Z-00028-000,2,88
22,402902df-2019-04-17T11:47:31Z-00035-000,2,88
22,402902df-2019-04-17T11:47:31Z-00068-000,2,88
22,d0093559-2019-04-18T13:41:37Z-00008-000,2,88
22,402902df-2019-04-17T11:47:31Z-00009-000,2,87
22,402902df-2019-04-17T11:47:31Z-00038-000,2,87
22,cbe4c6f1-2019-04-15T20:22:36Z-00007-000,2,87
22,402902df-2019-04-17T11:47:31Z-00066-000,2,86
22,402902df-2019-04-17T11:47:31Z-00001-000,2,86
22,402902df-2019-04-17T11:47:31Z-00005-000,2,86
22,6a6ade3e-2019-04-18T18:03:47Z-00000-000,2,86
22,402902df-2019-04-17T11:47:31Z-00007-000,2,85
22,402902df-2019-04-17T11:47:31Z-00015-000,2,85
22,402902df-2019-04-17T11:47:31Z-00018-000,2,85
22,402902df-2019-04-17T11:47:31Z-00037-000,2,85
22,402902df-2019-04-17T11:47:31Z-00064-000,2,85
22,8d325e50-2019-04-15T20:22:20Z-00014-000,2,85
22,402902df-2019-04-17T11:47:31Z-00019-000,2,83.8
22,402902df-2019-04-17T11:47:31Z-00023-000,2,81.2
22,28be1be3-2019-04-18T16:44:11Z-00002-000,1,82.5
22,402902df-2019-04-17T11:47:31Z-00051-000,1,82.5
22,402902df-2019-04-17T11:47:31Z-00025-000,1,81.2
22,402902df-2019-04-17T11:47:31Z-00020-000,1,78.3
22,402902df-2019-04-17T11:47:31Z-00000-000,1,78
22,402902df-2019-04-17T11:47:31Z-00002-000,1,75
22,616c1321-2019-04-18T14:47:08Z-00004-000,1,75
22,8d325e50-2019-04-15T20:22:20Z-00001-000,1,73.8
22,402902df-2019-04-17T11:47:31Z-00031-000,1,73.3
22,46b8e7f6-2019-04-18T19:31:15Z-00000-000,1,71.7
22,402902df-2019-04-17T11:47:31Z-00017-000,1,70
22,402902df-2019-04-17T11:47:31Z-00022-000,1,70
22,402902df-2019-04-17T11:47:31Z-00024-000,1,70
22,71d8bac1-2019-04-18T17:26:47Z-00001-000,1,68.3
22,402902df-2019-04-17T11:47:31Z-00010-000,1,66
22,2cc38a7d-2019-04-19T12:45:25Z-00013-000,1,65
22,402902df-2019-04-17T11:47:31Z-00026-000,1,65
22,c63a5a63-2019-04-18T19:29:06Z-00006-000,1,63.8
22,46b8e7f6-2019-04-18T19:31:15Z-00003-000,1,63
22,8d325e50-2019-04-15T20:22:20Z-00008-000,1,59
22,c63a5a63-2019-04-18T19:29:06Z-00005-000,1,
22,402902df-2019-04-17T11:47:31Z-00006-000,0,96
22,71d8bac1-2019-04-18T17:26:47Z-00004-000,0,95.6
22,402902df-2019-04-17T11:47:31Z-00014-000,0,95
22,71d8bac1-2019-04-18T17:26:47Z-00002-000,0,95
22,8d325e50-2019-04-15T20:22:20Z-00012-000,0,95
22,71d8bac1-2019-04-18T17:26:47Z-00000-000,0,94.7
22,402902df-2019-04-17T11:47:31Z-00069-000,0,94
22,402902df-2019-04-17T11:47:31Z-00029-000,0,92.5
22,c63a5a63-2019-04-18T19:29:06Z-00004-000,0,91.2
22,402902df-2019-04-17T11:47:31Z-00065-000,0,90
22,8d325e50-2019-04-15T20:22:20Z-00006-000,0,90
22,402902df-2019-04-17T11:47:31Z-00004-000,0,89
22,46b8e7f6-2019-04-18T19:31:15Z-00001-000,0,88.8
22,402902df-2019-04-17T11:47:31Z-00012-000,0,88.6
22,d0093559-2019-04-18T13:41:37Z-00006-000,0,87.5
22,8d325e50-2019-04-15T20:22:20Z-00017-000,0,87
22,402902df-2019-04-17T11:47:31Z-00046-000,0,86.3
22,402902df-2019-04-17T11:47:31Z-00030-000,0,86
22,d0093559-2019-04-18T13:41:37Z-00005-000,0,83.3
22,28be1be3-2019-04-18T16:44:11Z-00004-000,0,82.5
22,402902df-2019-04-17T11:47:31Z-00016-000,0,81
22,8d325e50-2019-04-15T20:22:20Z-00009-000,0,76.2
22,402902df-2019-04-17T11:47:31Z-00011-000,0,71.2
22,402902df-2019-04-17T11:47:31Z-00008-000,0,70
22,8f77a64e-2019-04-18T17:07:37Z-00000-000,0,70
22,d0093559-2019-04-18T13:41:37Z-00003-000,0,70
22,71d8bac1-2019-04-18T17:26:47Z-00003-000,0,69
22,49c61a23-2019-04-15T20:22:36Z-00010-000,0,66.7
22,8d325e50-2019-04-15T20:22:20Z-00015-000,0,61.2
22,49c61a23-2019-04-15T20:22:36Z-00017-000,0,58
22,c63a5a63-2019-04-18T19:29:06Z-00000-000,0,56.7
22,8d325e50-2019-04-15T20:22:20Z-00013-000,0,31
22,3c5b3139-2019-04-15T20:22:23Z-00007-000,0,3.3
22,402902df-2019-04-17T11:47:31Z-00021-000,0,
22,c63a5a63-2019-04-18T19:29:06Z-00002-000,0,
23,4f51142c-2019-04-18T15:23:59Z-00006-000,2,95
23,64b2721c-2019-04-18T15:14:15Z-00000-000,2,95
23,9386e729-2019-04-18T16:05:14Z-00001-000,2,95
23,1cecaf86-2019-04-18T18:16:46Z-00003-000,2,94.6
23,38ba4cb2-2019-04-18T17:32:03Z-00005-000,2,94.6
23,8ec49310-2019-04-18T12:55:26Z-00004-000,2,94.6
23,8fd1156e-2019-04-18T19:09:00Z-00003-000,2,94.6
23,9f12f501-2019-04-18T19:55:28Z-00003-000,2,94
23,9386ee6d-2019-04-18T15:04:34Z-00001-000,2,94
23,443158c1-2019-04-18T18:43:38Z-00003-000,2,94
23,84a6fafa-2019-04-18T14:47:38Z-00005-000,2,93.8
23,7dba56a5-2019-04-18T12:15:17Z-00003-000,2,93.8
23,8fd1156e-2019-04-18T19:09:00Z-00002-000,2,93.8
